cu_index,cu_species,cu_name,cu_area,cu_type,du_number,du_name,du_acronym,smu_area,smu_name,smu_id,smu_species,COSEWIC_threat_category,iucn_l2,rpa_threat_ranking,ranking_id
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Geological events  (Landslides),10.1 Geological Events,Unknown,NA
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Transportation & service corridors,"4.1 Roads, Trails & Railroads",Unknown,NA
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Transportation & service corridors,4.2 Utility & Service Lines,Unknown,NA
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Geological events  (Landslides),10.1 Geological Events,Unknown,NA
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Transportation & service corridors,"4.1 Roads, Trails & Railroads",Unknown,NA
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Transportation & service corridors,4.2 Utility & Service Lines,Unknown,NA
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Geological events  (Landslides),10.1 Geological Events,Unknown,NA
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Transportation & service corridors,"4.1 Roads, Trails & Railroads",Unknown,NA
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Transportation & service corridors,4.2 Utility & Service Lines,Unknown,NA
CK-9,Chinook,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,FRASER INTERIOR,Current,8,"Middle Fraser, Stream, Fall (Portage)",MFR+GStr/Stream/Fall,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Transportation & service corridors,"4.1 Roads, Trails & Railroads",Unknown,NA
CK-9,Chinook,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,FRASER INTERIOR,Current,8,"Middle Fraser, Stream, Fall (Portage)",MFR+GStr/Stream/Fall,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Transportation & service corridors,4.2 Utility & Service Lines,Unknown,NA
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Invasive nonnative/alien species,8.1 Invasive Non-Native / Alien Species,Unknown,NA
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Introduced Pathogens and Viruses,8.4 Pathogens,Unknown,NA
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Recreational  Activities,6.1 Recreational Activities,Unknown,NA
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Invasive nonnative/alien species,8.1 Invasive Non-Native / Alien Species,Unknown,NA
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Introduced Pathogens and Viruses,8.4 Pathogens,Unknown,NA
CO-6,Coho,MIDDLE FRASER,FRASER INTERIOR,Deprecated,,,,,NO DESIGNATED SMU,,,Recreational  Activities,6.1 Recreational Activities,Unknown,NA
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Invasive nonnative/alien species,8.1 Invasive Non-Native / Alien Species,Unknown,NA
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Introduced Pathogens and Viruses,8.4 Pathogens,Unknown,NA
CO-7,Coho,LOWER THOMPSON,FRASER INTERIOR,Current,6,Lower Thompson,LTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Recreational  Activities,6.1 Recreational Activities,Unknown,NA
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Invasive nonnative/alien species,8.1 Invasive Non-Native / Alien Species,Unknown,NA
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Introduced Pathogens and Viruses,8.4 Pathogens,Unknown,NA
CO-8,Coho,SOUTH THOMPSON,FRASER INTERIOR,Current,7,South Thompson,STHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Recreational  Activities,6.1 Recreational Activities,Unknown,NA
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Invasive nonnative/alien species,8.1 Invasive Non-Native / Alien Species,Unknown,NA
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Introduced Pathogens and Viruses,8.4 Pathogens,Unknown,NA
CO-9,Coho,NORTH THOMPSON,FRASER INTERIOR,Current,8,North Thompson,NTHOM,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Recreational  Activities,6.1 Recreational Activities,Unknown,NA
SEL-03-04,Sockeye,HARRISON-UPSTREAM MIGRATING-LATE TIMING,FRASER INTERIOR,Current,10,Harrison (U/S)-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),Transportation & service  corridors,"4.1 Roads, Trails & Railroads",Unknown,NA
SEL-03-04,Sockeye,HARRISON-UPSTREAM MIGRATING-LATE TIMING,FRASER INTERIOR,Current,10,Harrison (U/S)-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),Transportation & service  corridors,4.2 Utility & Service Lines,Unknown,NA
SEL-06-10,Sockeye,QUESNEL-SUMMER TIMING,FRASER INTERIOR,Current,16,Quesnel-S population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Energy production & mining,3.1 Oil & Gas Exploration & Extraction,Unknown,NA
SEL-06-10,Sockeye,QUESNEL-SUMMER TIMING,FRASER INTERIOR,Current,16,Quesnel-S population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Transportation & service  corridors,"4.1 Roads, Trails & Railroads",Unknown,NA
SEL-06-10,Sockeye,QUESNEL-SUMMER TIMING,FRASER INTERIOR,Current,16,Quesnel-S population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Energy production & mining,3.2 Mining & Quarrying,Unknown,NA
SEL-06-10,Sockeye,QUESNEL-SUMMER TIMING,FRASER INTERIOR,Current,16,Quesnel-S population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Transportation & service  corridors,4.2 Utility & Service Lines,Unknown,NA
SEL-06-11,Sockeye,SETON-LATE TIMING,FRASER INTERIOR,Current,17,Seton-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),Transportation & service  corridors,"4.1 Roads, Trails & Railroads",Unknown,NA
SEL-06-11,Sockeye,SETON-LATE TIMING,FRASER INTERIOR,Current,17,Seton-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),Transportation & service  corridors,4.2 Utility & Service Lines,Unknown,NA
SEL-03-02,Sockeye,CULTUS-LATE TIMING,FRASER INTERIOR,Current,6,Cultus-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),,7.2 Dams & Water Management / Use,Unknown,NA
SEL-03-02,Sockeye,CULTUS-LATE TIMING,FRASER INTERIOR,Current,6,Cultus-L population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - LATE,SEL-FIA-03,Sockeye (Lake Type),,8.2 Problematic Native Species,Unknown,NA
SER-02,Sockeye,WIDGEON,FRASER INTERIOR,Current,24,Widgeon (River-Type) population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Transportation & service  corridors,"4.1 Roads, Trails & Railroads",Unknown,NA
SER-02,Sockeye,WIDGEON,FRASER INTERIOR,Current,24,Widgeon (River-Type) population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Human intrusions &  disturbance,6.3 Other Human Disturbances,Unknown,NA
SER-02,Sockeye,WIDGEON,FRASER INTERIOR,Current,24,Widgeon (River-Type) population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Transportation & service  corridors,4.2 Utility & Service Lines,Unknown,NA
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Housing and Urban Areas,1.1 Residential Areas,Unknown,NA
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Housing and Urban Areas,1.1 Residential Areas,Unknown,NA
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Housing and Urban Areas,1.1 Residential Areas,Unknown,NA
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Housing and Urban Areas,1.1 Residential Areas,Unknown,NA
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Commercial and Industrial Areas,1.2 Commercial & Industrial Areas,Unknown,NA
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Tourism and Recreation,1.3 Recreation & Tourism Areas,Unknown,NA
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Tourism and Recreation,1.3 Recreation & Tourism Areas,Unknown,NA
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Tourism and Recreation,1.3 Recreation & Tourism Areas,Unknown,NA
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Tourism and Recreation,1.3 Recreation & Tourism Areas,Unknown,NA
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Recreational Activities,6.1 Recreational Activities,Unknown,NA
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Fire and Fire Suppression,7.1 Fire & Fire Management,Unknown,NA
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Introduced Genetic Material,8.3 Introduced Genetic Material,Unknown,NA
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Garbage and Solid Waste,9.2 Garbage & Solid Waste,Unknown,NA
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Garbage and Solid Waste,9.2 Garbage & Solid Waste,Unknown,NA
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Garbage and Solid Waste,9.2 Garbage & Solid Waste,Unknown,NA
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Garbage and Solid Waste,9.2 Garbage & Solid Waste,Unknown,NA
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Excess Energy,9.4 Energy Emissions,Unknown,NA
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Excess Energy,9.4 Energy Emissions,Unknown,NA
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Excess Energy,9.4 Energy Emissions,Unknown,NA
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Excess Energy,9.4 Energy Emissions,Unknown,NA
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Geological events,10.1 Geological Events,Unknown,NA
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Geological events,10.1 Geological Events,Unknown,NA
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Geological events,10.1 Geological Events,Unknown,NA
CK-13,Chinook,SOUTH THOMPSON_SU_0.3,FRASER INTERIOR,Current,12,"South Thompson, Ocean, Summer",STh+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,,,,
CK-15,Chinook,SHUSWAP RIVER_SU_0.3,FRASER INTERIOR,Current,12,"South Thompson, Ocean, Summer",STh+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,,,,
CK-20,Chinook,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.X,SOUTH COAST,Current,18,"South Coast - Georgia Strait, Ocean, Fall ",SC+GStr/Ocean/Fall,SOUTH COAST,MIDDLE GEORGIA STRAIT CHINOOK SALMON,CK-SC-02,Chinook,,,,
CK-21,Chinook,EAST VANCOUVER ISLAND-GOLDSTREAM_FA_0.X,SOUTH COAST,Current,21,"East Vancouver Island, Ocean, Fall",EVI+GStr/Ocean/Fall,SOUTH COAST,LOWER GEORGIA STRAIT CHINOOK SALMON,CK-SC-01,Chinook,,,,
CK-22,Chinook,EAST VANCOUVER ISLAND-COWICHAN AND KOKSILAH_FA_0.X,SOUTH COAST,Current,21,"East Vancouver Island, Ocean, Fall",EVI+GStr/Ocean/Fall,SOUTH COAST,LOWER GEORGIA STRAIT CHINOOK SALMON,CK-SC-01,Chinook,,,,
CK-23,Chinook,EAST VANCOUVER ISLAND-NANAIMO_SP_1.X,SOUTH COAST,Deprecated,19,"East Vancouver Island, Stream, Spring",EVI+GStr/Stream/Spring,SOUTH COAST,MIDDLE GEORGIA STRAIT CHINOOK SALMON,CK-SC-02,Chinook,,,,
CK-24,Chinook,EAST VANCOUVER ISLAND-NANAIMO AND CHEMAINUS SUMMER TIMING,SOUTH COAST,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
CK-25,Chinook,EAST VANCOUVER ISLAND-NANAIMO AND CHEMAINUS_FA_0.X,SOUTH COAST,Current,21,"East Vancouver Island, Ocean, Fall",EVI+GStr/Ocean/Fall,SOUTH COAST,LOWER GEORGIA STRAIT CHINOOK SALMON,CK-SC-01,Chinook,,,,
CK-26,Chinook,EAST VANCOUVER ISLAND-PUNTLEDGE-SUMMER TIMING,SOUTH COAST,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
CK-27,Chinook,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.X,SOUTH COAST,Current,21,"East Vancouver Island, Ocean, Fall",EVI+GStr/Ocean/Fall,SOUTH COAST,MIDDLE GEORGIA STRAIT CHINOOK SALMON,CK-SC-02,Chinook,,,,
CK-28,Chinook,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.X,SOUTH COAST,Current,22,"South Coast - Southern Fjords, Ocean, Fall",SC+SFj/Ocean/Fall,SOUTH COAST,MAINLAND INLET CHINOOK SALMON,CK-SC-04,Chinook,,,,
CK-29,Chinook,EAST VANCOUVER ISLAND-NORTH_FA_0.X,SOUTH COAST,Current,23,"East Vancouver Island-North, Ocean, Fall",EVI+SFj/Ocean/Fall,SOUTH COAST,UPPER GEORGIA STRAIT CHINOOK SALMON,CK-SC-29,Chinook,,,,
CK-30,Chinook,PORT SAN JUAN,SOUTH COAST,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
CK-31,Chinook,WEST VANCOUVER ISLAND-SOUTH_FA_0.X,SOUTH COAST,Current,24,"West Vancouver Island-South, Ocean, Fall",WVI/Ocean/Fall (South),SOUTH COAST,WCVI CHINOOK SALMON,CK-SC-05,Chinook,,,,
CK-32,Chinook,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.X,SOUTH COAST,Current,25,"West Vancouver Island-Nootka and Kyuquot, Ocean, Fall",WVI/Ocean/Fall (Nootka & Kyuquot),SOUTH COAST,WCVI CHINOOK SALMON,CK-SC-05,Chinook,,,,
CK-33,Chinook,WEST VANCOUVER ISLAND-NORTH_FA_0.X,SOUTH COAST,Current,26,"West Vancouver Island-North, Ocean, Fall",WVI+WHG/Ocean/Fall,SOUTH COAST,WCVI CHINOOK SALMON,CK-SC-05,Chinook,,,,
CK-34,Chinook,HOMATHKO_SU_X.X,SOUTH COAST,Current,27,"Southern Mainland, Ocean, Summer population",HK+SFj/Ocean/Summer,SOUTH COAST,MAINLAND INLET CHINOOK SALMON,CK-SC-04,Chinook,,,,
CK-35,Chinook,KLINAKLINI_SU_1.3,SOUTH COAST,Current,28,"Southern Mainland, Stream, Summer population",HK+SFj/Stream/Summer,SOUTH COAST,MAINLAND INLET CHINOOK SALMON,CK-SC-04,Chinook,,,,
CK-36,Chinook,DOCEE,NORTH COAST,Current,32,"Smith Inlet, Ocean, Summer",SMITH,NORTH COAST,CENTRAL COAST CHINOOK SALMON,CK-NC-02,Chinook,,,,
CK-37,Chinook,RIVERS INLET,NORTH COAST,Current,33,"Rivers Inlet, Stream, Summer",RIVERS,NORTH COAST,CENTRAL COAST CHINOOK SALMON,CK-NC-02,Chinook,,,,
CK-38,Chinook,WANNOCK,NORTH COAST,Current,34,"Wannock River, Ocean, Fall",WANN,NORTH COAST,CENTRAL COAST CHINOOK SALMON,CK-NC-02,Chinook,,,,
CK-39,Chinook,BELLA COOLA-BENTINCK,NORTH COAST,Current,35,"Bella Coola-Bentinck, Ocean, Summer ",BCR-BENT,NORTH COAST,CENTRAL COAST CHINOOK SALMON,CK-NC-02,Chinook,,,,
CK-4,Chinook,LOWER FRASER RIVER_SP_1.3,FRASER INTERIOR,Current,3,"Lower Fraser, Stream, Spring (Birkenhead)",LFR+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,,,,
CK-40,Chinook,DEAN RIVER,NORTH COAST,Current,36,"Dean River, Stream, Summer",DEAN,NORTH COAST,CENTRAL COAST CHINOOK SALMON,CK-NC-02,Chinook,,,,
CK-41,Chinook,NORTH AND CENTRAL COAST-LATE TIMING,NORTH COAST,Current,"37, 39","North & Central Coast Late, Ocean/Stream, Summer; HecLow, Ocean/Stream, Summer","NCC Late, HecLow",NORTH COAST,CENTRAL COAST CHINOOK SALMON,CK-NC-02,Chinook,,,,
CK-42,Chinook,NORTH AND CENTRAL COAST-EARLY TIMING,NORTH COAST,Current,38,"North & Central Coast Early, Ocean, Spring",NCC early,NORTH COAST,CENTRAL COAST CHINOOK SALMON,CK-NC-02,Chinook,,,,
CK-43,Chinook,HAIDA GWAII-NORTH,NORTH COAST,Current,30,"Haida Gwaii-North Ocean/Stream, Summer",HGN,NORTH COAST,HAIDA GWAII CHINOOK SALMON,CK-NC-04,Chinook,,,,
CK-44,Chinook,HAIDA GWAII-EAST,NORTH COAST,Current,31,"Haida Gwaii-East Ocean, Fall",HGE,NORTH COAST,HAIDA GWAII CHINOOK SALMON,CK-NC-04,Chinook,,,,
CK-45,Chinook,SKEENA ESTUARY,NORTH COAST,Current,40,"Skeena Estuary, Stream, Summer",SKEst,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
CK-46,Chinook,ECSTALL,NORTH COAST,Current,41,"Ecstall, Ocean, Summer",ECST,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
CK-47,Chinook,chinook [CK] Gitnadoix,NORTH COAST,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
CK-48,Chinook,LOWER SKEENA,NORTH COAST,Current,42,"Lower Skeena, Stream, Summer",LSK,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
CK-49,Chinook,KALUM-EARLY TIMING,NORTH COAST,Current,43,"Kalum - Early Timing, Stream, Spring",KALUM-E,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
CK-50,Chinook,KALUM-LATE TIMING,NORTH COAST,Current,44,"Kalum - Late Timing, Stream, Summer",KALUM-L,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
CK-51,Chinook,LAKELSE,NORTH COAST,Current,42,"Lower Skeena, Stream, Summer",LSK,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
CK-52,Chinook,chinook [CK] Middle Skeena,NORTH COAST,Deprecated,,,,,NO DESIGNATED SMU,,,,,,
CK-53,Chinook,MIDDLE SKEENA-LARGE LAKES,NORTH COAST,Current,46,"Middle Skeena - Lakes, Stream, Summer",MSK-LKS,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
CK-54,Chinook,MIDDLE SKEENA-MAINSTEM TRIBUTARIES,NORTH COAST,Current,47,"Middle Skeena-M/S Tributary, Stream, Summer",MSK-M/S,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
CK-55,Chinook,UPPER BULKLEY RIVER,NORTH COAST,Current,45,"Bulkley River, Stream, Spring",MSK-M/S,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
CK-56,Chinook,UPPER SKEENA,NORTH COAST,Current,48,"Upper Skeena River, Stream, Spring",USK,NORTH COAST,SKEENA CHINOOK SALMON,CK-NC-03,Chinook,,,,
